key;value;topic;partition;offset;timestamp;timestampType
;"{t_measurement"": 1717237839.3592644, ""t_report"": 1717237829.359265, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 60}""";mytopic;0;728;2024-06-01T12:30:39.359+02:00;0
;"{t_measurement"": 1717237839.3629296, ""t_report"": 1717237829.3629313, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;729;2024-06-01T12:30:39.362+02:00;0
;"{t_measurement"": 1717237839.3646195, ""t_report"": 1717237829.36462, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;730;2024-06-01T12:30:39.364+02:00;0
;"{t_measurement"": 1717237849.3692498, ""t_report"": 1717237839.3692505, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;731;2024-06-01T12:30:49.369+02:00;0
;"{t_measurement"": 1717237859.3816218, ""t_report"": 1717237849.3816228, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 12}""";mytopic;0;732;2024-06-01T12:30:59.381+02:00;0
;"{t_measurement"": 1717237859.384996, ""t_report"": 1717237849.3849964, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;733;2024-06-01T12:30:59.385+02:00;0
;"{t_measurement"": 1717237869.3968272, ""t_report"": 1717237859.3968284, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;734;2024-06-01T12:31:09.396+02:00;0
;"{t_measurement"": 1717237879.4108398, ""t_report"": 1717237869.4108412, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 52}""";mytopic;0;735;2024-06-01T12:31:19.410+02:00;0
;"{t_measurement"": 1717237879.4146335, ""t_report"": 1717237869.4146338, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;736;2024-06-01T12:31:19.414+02:00;0
;"{t_measurement"": 1717237879.4167497, ""t_report"": 1717237869.4167502, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;737;2024-06-01T12:31:19.416+02:00;0
;"{t_measurement"": 1717237889.4287891, ""t_report"": 1717237879.428791, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 59}""";mytopic;0;738;2024-06-01T12:31:29.428+02:00;0
;"{t_measurement"": 1717237889.43309, ""t_report"": 1717237879.433091, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;739;2024-06-01T12:31:29.433+02:00;0
;"{t_measurement"": 1717237899.4533393, ""t_report"": 1717237889.4533408, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;740;2024-06-01T12:31:39.453+02:00;0
;"{t_measurement"": 1717237899.4566681, ""t_report"": 1717237889.456669, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;741;2024-06-01T12:31:39.456+02:00;0
;"{t_measurement"": 1717237909.468771, ""t_report"": 1717237899.468774, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;742;2024-06-01T12:31:49.468+02:00;0
;"{t_measurement"": 1717237909.4727595, ""t_report"": 1717237899.4727612, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;743;2024-06-01T12:31:49.472+02:00;0
;"{t_measurement"": 1717237909.4748285, ""t_report"": 1717237899.4748287, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 9}""";mytopic;0;744;2024-06-01T12:31:49.474+02:00;0
;"{t_measurement"": 1717237919.487257, ""t_report"": 1717237909.4872587, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;745;2024-06-01T12:31:59.487+02:00;0
;"{t_measurement"": 1717237929.5016444, ""t_report"": 1717237919.5016453, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;746;2024-06-01T12:32:09.501+02:00;0
;"{t_measurement"": 1717237929.5053506, ""t_report"": 1717237919.5053508, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;747;2024-06-01T12:32:09.505+02:00;0
;"{t_measurement"": 1717237929.5071075, ""t_report"": 1717237919.5071075, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;748;2024-06-01T12:32:09.507+02:00;0
;"{t_measurement"": 1717237939.5185933, ""t_report"": 1717237929.518594, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;749;2024-06-01T12:32:19.518+02:00;0
;"{t_measurement"": 1717237949.5294354, ""t_report"": 1717237939.5294363, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;750;2024-06-01T12:32:29.529+02:00;0
;"{t_measurement"": 1717237949.532733, ""t_report"": 1717237939.5327337, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;751;2024-06-01T12:32:29.532+02:00;0
;"{t_measurement"": 1717237949.5342543, ""t_report"": 1717237939.534255, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;752;2024-06-01T12:32:29.534+02:00;0
;"{t_measurement"": 1717237959.5454192, ""t_report"": 1717237949.5454202, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;753;2024-06-01T12:32:39.545+02:00;0
;"{t_measurement"": 1717237969.5585644, ""t_report"": 1717237959.5585651, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;754;2024-06-01T12:32:49.558+02:00;0
;"{t_measurement"": 1717237969.5608635, ""t_report"": 1717237959.560864, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;755;2024-06-01T12:32:49.560+02:00;0
;"{t_measurement"": 1717237969.562295, ""t_report"": 1717237959.562296, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;756;2024-06-01T12:32:49.562+02:00;0
;"{t_measurement"": 1717237979.5739474, ""t_report"": 1717237969.5739486, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 52}""";mytopic;0;757;2024-06-01T12:32:59.574+02:00;0
;"{t_measurement"": 1717237989.587851, ""t_report"": 1717237979.5878527, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;758;2024-06-01T12:33:09.587+02:00;0
;"{t_measurement"": 1717237999.6020844, ""t_report"": 1717237989.6020856, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;759;2024-06-01T12:33:19.602+02:00;0
;"{t_measurement"": 1717238009.6125228, ""t_report"": 1717237999.612525, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 54}""";mytopic;0;760;2024-06-01T12:33:29.612+02:00;0
;"{t_measurement"": 1717238009.615465, ""t_report"": 1717237999.6154654, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;761;2024-06-01T12:33:29.615+02:00;0
;"{t_measurement"": 1717238019.6193643, ""t_report"": 1717238009.619367, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;762;2024-06-01T12:33:39.619+02:00;0
;"{t_measurement"": 1717238019.622433, ""t_report"": 1717238009.6224334, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;763;2024-06-01T12:33:39.622+02:00;0
;"{t_measurement"": 1717238029.6335087, ""t_report"": 1717238019.6335099, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 83}""";mytopic;0;764;2024-06-01T12:33:49.633+02:00;0
;"{t_measurement"": 1717238029.6375582, ""t_report"": 1717238019.6375604, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;765;2024-06-01T12:33:49.637+02:00;0
;"{t_measurement"": 1717238039.6390617, ""t_report"": 1717238029.639063, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 56}""";mytopic;0;766;2024-06-01T12:33:59.639+02:00;0
;"{t_measurement"": 1717238039.641338, ""t_report"": 1717238029.6413386, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;767;2024-06-01T12:33:59.641+02:00;0
;"{t_measurement"": 1717238039.6427438, ""t_report"": 1717238029.6427443, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;768;2024-06-01T12:33:59.642+02:00;0
;"{t_measurement"": 1717238049.6540837, ""t_report"": 1717238039.6540856, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 51}""";mytopic;0;769;2024-06-01T12:34:09.654+02:00;0
;"{t_measurement"": 1717238049.6579065, ""t_report"": 1717238039.6579075, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;770;2024-06-01T12:34:09.657+02:00;0
;"{t_measurement"": 1717238059.6698992, ""t_report"": 1717238049.6699, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;771;2024-06-01T12:34:19.669+02:00;0
;"{t_measurement"": 1717238069.683554, ""t_report"": 1717238059.6835554, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;772;2024-06-01T12:34:29.683+02:00;0
;"{t_measurement"": 1717238069.6871934, ""t_report"": 1717238059.6871943, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;773;2024-06-01T12:34:29.687+02:00;0
;"{t_measurement"": 1717238079.698151, ""t_report"": 1717238069.6981528, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;774;2024-06-01T12:34:39.698+02:00;0
;"{t_measurement"": 1717238089.7112586, ""t_report"": 1717238079.7112598, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;775;2024-06-01T12:34:49.711+02:00;0
;"{t_measurement"": 1717238089.7150161, ""t_report"": 1717238079.7150185, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;776;2024-06-01T12:34:49.715+02:00;0
;"{t_measurement"": 1717238099.727281, ""t_report"": 1717238089.7272818, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 54}""";mytopic;0;777;2024-06-01T12:34:59.727+02:00;0
;"{t_measurement"": 1717238099.7299454, ""t_report"": 1717238089.7299457, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;778;2024-06-01T12:34:59.729+02:00;0
;"{t_measurement"": 1717238109.741151, ""t_report"": 1717238099.7411518, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;779;2024-06-01T12:35:09.741+02:00;0
;"{t_measurement"": 1717238109.7443566, ""t_report"": 1717238099.744357, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;780;2024-06-01T12:35:09.744+02:00;0
;"{t_measurement"": 1717238119.756149, ""t_report"": 1717238109.75615, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 14}""";mytopic;0;781;2024-06-01T12:35:19.756+02:00;0
;"{t_measurement"": 1717238119.7588549, ""t_report"": 1717238109.7588556, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;782;2024-06-01T12:35:19.758+02:00;0
;"{t_measurement"": 1717238129.7702587, ""t_report"": 1717238119.7702594, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;783;2024-06-01T12:35:29.770+02:00;0
;"{t_measurement"": 1717238129.7732565, ""t_report"": 1717238119.7732573, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 14}""";mytopic;0;784;2024-06-01T12:35:29.773+02:00;0
;"{t_measurement"": 1717238129.7749267, ""t_report"": 1717238119.7749276, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;785;2024-06-01T12:35:29.774+02:00;0
;"{t_measurement"": 1717238139.786865, ""t_report"": 1717238129.7868662, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;786;2024-06-01T12:35:39.787+02:00;0
;"{t_measurement"": 1717238139.7908268, ""t_report"": 1717238129.7908273, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;787;2024-06-01T12:35:39.790+02:00;0
;"{t_measurement"": 1717238149.7994125, ""t_report"": 1717238139.7994134, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 14}""";mytopic;0;788;2024-06-01T12:35:49.799+02:00;0
;"{t_measurement"": 1717238149.8017383, ""t_report"": 1717238139.8017387, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;789;2024-06-01T12:35:49.801+02:00;0
;"{t_measurement"": 1717238159.8095484, ""t_report"": 1717238149.80955, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 86}""";mytopic;0;790;2024-06-01T12:35:59.809+02:00;0
;"{t_measurement"": 1717238179.8298085, ""t_report"": 1717238169.8298097, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 65}""";mytopic;0;791;2024-06-01T12:36:19.829+02:00;0
;"{t_measurement"": 1717238179.8335125, ""t_report"": 1717238169.8335125, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 9}""";mytopic;0;792;2024-06-01T12:36:19.833+02:00;0
;"{t_measurement"": 1717238189.839726, ""t_report"": 1717238179.8397276, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 68}""";mytopic;0;793;2024-06-01T12:36:29.839+02:00;0
;"{t_measurement"": 1717238189.8430614, ""t_report"": 1717238179.8430626, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;794;2024-06-01T12:36:29.843+02:00;0
;"{t_measurement"": 1717238199.8548195, ""t_report"": 1717238189.8548224, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 1}""";mytopic;0;795;2024-06-01T12:36:39.854+02:00;0
;"{t_measurement"": 1717238209.8689592, ""t_report"": 1717238199.8689609, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;796;2024-06-01T12:36:49.869+02:00;0
;"{t_measurement"": 1717238219.8797088, ""t_report"": 1717238209.8797097, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;797;2024-06-01T12:36:59.879+02:00;0
;"{t_measurement"": 1717238219.8824115, ""t_report"": 1717238209.882412, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;798;2024-06-01T12:36:59.882+02:00;0
;"{t_measurement"": 1717238229.893901, ""t_report"": 1717238219.8939018, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 55}""";mytopic;0;799;2024-06-01T12:37:09.893+02:00;0
;"{t_measurement"": 1717238229.8973804, ""t_report"": 1717238219.8973808, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;800;2024-06-01T12:37:09.897+02:00;0
;"{t_measurement"": 1717238229.899302, ""t_report"": 1717238219.8993025, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;801;2024-06-01T12:37:09.899+02:00;0
;"{t_measurement"": 1717238239.9062307, ""t_report"": 1717238229.906232, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;802;2024-06-01T12:37:19.906+02:00;0
;"{t_measurement"": 1717238239.9088123, ""t_report"": 1717238229.9088128, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;803;2024-06-01T12:37:19.908+02:00;0
;"{t_measurement"": 1717238249.9191532, ""t_report"": 1717238239.9191546, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;804;2024-06-01T12:37:29.919+02:00;0
;"{t_measurement"": 1717238249.9229465, ""t_report"": 1717238239.922947, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 2}""";mytopic;0;805;2024-06-01T12:37:29.922+02:00;0
;"{t_measurement"": 1717238259.9349158, ""t_report"": 1717238249.934917, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 55}""";mytopic;0;806;2024-06-01T12:37:39.934+02:00;0
;"{t_measurement"": 1717238269.9485364, ""t_report"": 1717238259.9485378, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;807;2024-06-01T12:37:49.948+02:00;0
;"{t_measurement"": 1717238279.9583023, ""t_report"": 1717238269.9583035, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;808;2024-06-01T12:37:59.958+02:00;0
;"{t_measurement"": 1717238279.9619968, ""t_report"": 1717238269.961997, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;809;2024-06-01T12:37:59.962+02:00;0
;"{t_measurement"": 1717238289.9683251, ""t_report"": 1717238279.9683263, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 83}""";mytopic;0;810;2024-06-01T12:38:09.968+02:00;0
;"{t_measurement"": 1717238299.972319, ""t_report"": 1717238289.97232, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 52}""";mytopic;0;811;2024-06-01T12:38:19.972+02:00;0
;"{t_measurement"": 1717238299.9747548, ""t_report"": 1717238289.9747555, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;812;2024-06-01T12:38:19.974+02:00;0
;"{t_measurement"": 1717238309.9784396, ""t_report"": 1717238299.9784408, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;813;2024-06-01T12:38:29.978+02:00;0
;"{t_measurement"": 1717238319.9903626, ""t_report"": 1717238309.9903662, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;814;2024-06-01T12:38:39.990+02:00;0
;"{t_measurement"": 1717238319.9945729, ""t_report"": 1717238309.9945745, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;815;2024-06-01T12:38:39.994+02:00;0
;"{t_measurement"": 1717238319.9969864, ""t_report"": 1717238309.9969866, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;816;2024-06-01T12:38:39.997+02:00;0
;"{t_measurement"": 1717238330.0092354, ""t_report"": 1717238320.0092375, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;817;2024-06-01T12:38:50.009+02:00;0
;"{t_measurement"": 1717238330.0127656, ""t_report"": 1717238320.012766, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;818;2024-06-01T12:38:50.012+02:00;0
;"{t_measurement"": 1717238340.0242147, ""t_report"": 1717238330.0242164, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 68}""";mytopic;0;819;2024-06-01T12:39:00.024+02:00;0
;"{t_measurement"": 1717238340.0276175, ""t_report"": 1717238330.0276186, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;820;2024-06-01T12:39:00.027+02:00;0
;"{t_measurement"": 1717238340.0295236, ""t_report"": 1717238330.0295248, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;821;2024-06-01T12:39:00.029+02:00;0
;"{t_measurement"": 1717238350.0387282, ""t_report"": 1717238340.0387297, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 62}""";mytopic;0;822;2024-06-01T12:39:10.038+02:00;0
;"{t_measurement"": 1717238350.042724, ""t_report"": 1717238340.0427244, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;823;2024-06-01T12:39:10.042+02:00;0
;"{t_measurement"": 1717238360.0517712, ""t_report"": 1717238350.051772, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;824;2024-06-01T12:39:20.051+02:00;0
;"{t_measurement"": 1717238360.0550213, ""t_report"": 1717238350.0550215, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;825;2024-06-01T12:39:20.055+02:00;0
;"{t_measurement"": 1717238360.0561604, ""t_report"": 1717238350.0561607, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;826;2024-06-01T12:39:20.056+02:00;0
;"{t_measurement"": 1717238370.0586016, ""t_report"": 1717238360.0586026, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;827;2024-06-01T12:39:30.058+02:00;0
;"{t_measurement"": 1717238380.0715148, ""t_report"": 1717238370.0715163, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 60}""";mytopic;0;828;2024-06-01T12:39:40.071+02:00;0
;"{t_measurement"": 1717238390.0855825, ""t_report"": 1717238380.0855837, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;829;2024-06-01T12:39:50.085+02:00;0
;"{t_measurement"": 1717238400.0984266, ""t_report"": 1717238390.0984275, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;830;2024-06-01T12:40:00.098+02:00;0
;"{t_measurement"": 1717238410.1088088, ""t_report"": 1717238400.10881, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 67}""";mytopic;0;831;2024-06-01T12:40:10.108+02:00;0
;"{t_measurement"": 1717238410.1118252, ""t_report"": 1717238400.1118262, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;832;2024-06-01T12:40:10.111+02:00;0
;"{t_measurement"": 1717238420.1238523, ""t_report"": 1717238410.1238542, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;833;2024-06-01T12:40:20.123+02:00;0
;"{t_measurement"": 1717238420.1271832, ""t_report"": 1717238410.1271837, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;834;2024-06-01T12:40:20.127+02:00;0
;"{t_measurement"": 1717238420.1284838, ""t_report"": 1717238410.128484, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 1}""";mytopic;0;835;2024-06-01T12:40:20.128+02:00;0
;"{t_measurement"": 1717238430.1395168, ""t_report"": 1717238420.1395187, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 55}""";mytopic;0;836;2024-06-01T12:40:30.139+02:00;0
;"{t_measurement"": 1717238430.1425571, ""t_report"": 1717238420.1425576, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;837;2024-06-01T12:40:30.142+02:00;0
;"{t_measurement"": 1717238440.1550078, ""t_report"": 1717238430.15501, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;838;2024-06-01T12:40:40.155+02:00;0
;"{t_measurement"": 1717238450.1700397, ""t_report"": 1717238440.1700406, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 68}""";mytopic;0;839;2024-06-01T12:40:50.170+02:00;0
;"{t_measurement"": 1717238450.1733294, ""t_report"": 1717238440.1733298, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 85}""";mytopic;0;840;2024-06-01T12:40:50.173+02:00;0
;"{t_measurement"": 1717238460.1787143, ""t_report"": 1717238450.178717, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 56}""";mytopic;0;841;2024-06-01T12:41:00.178+02:00;0
;"{t_measurement"": 1717238460.1816208, ""t_report"": 1717238450.1816216, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 7}""";mytopic;0;842;2024-06-01T12:41:00.181+02:00;0
;"{t_measurement"": 1717238470.1921794, ""t_report"": 1717238460.1921806, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;843;2024-06-01T12:41:10.192+02:00;0
;"{t_measurement"": 1717238470.1956112, ""t_report"": 1717238460.1956131, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;844;2024-06-01T12:41:10.195+02:00;0
;"{t_measurement"": 1717238470.197309, ""t_report"": 1717238460.1973095, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 1}""";mytopic;0;845;2024-06-01T12:41:10.197+02:00;0
;"{t_measurement"": 1717238490.2183187, ""t_report"": 1717238480.2183197, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 57}""";mytopic;0;846;2024-06-01T12:41:30.218+02:00;0
;"{t_measurement"": 1717238500.2250493, ""t_report"": 1717238490.2250502, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;847;2024-06-01T12:41:40.225+02:00;0
;"{t_measurement"": 1717238500.2284663, ""t_report"": 1717238490.2284665, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 89}""";mytopic;0;848;2024-06-01T12:41:40.228+02:00;0
;"{t_measurement"": 1717238500.230361, ""t_report"": 1717238490.2303615, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;849;2024-06-01T12:41:40.230+02:00;0
;"{t_measurement"": 1717238510.2422905, ""t_report"": 1717238500.2422922, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;850;2024-06-01T12:41:50.242+02:00;0
;"{t_measurement"": 1717238520.2473905, ""t_report"": 1717238510.2473912, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 65}""";mytopic;0;851;2024-06-01T12:42:00.247+02:00;0
;"{t_measurement"": 1717238520.2498696, ""t_report"": 1717238510.2498705, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;852;2024-06-01T12:42:00.249+02:00;0
;"{t_measurement"": 1717238530.2614946, ""t_report"": 1717238520.2614956, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 68}""";mytopic;0;853;2024-06-01T12:42:10.261+02:00;0
;"{t_measurement"": 1717238540.2691813, ""t_report"": 1717238530.2691827, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 62}""";mytopic;0;854;2024-06-01T12:42:20.269+02:00;0
;"{t_measurement"": 1717238540.2729855, ""t_report"": 1717238530.2729862, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;855;2024-06-01T12:42:20.273+02:00;0
;"{t_measurement"": 1717238550.2853086, ""t_report"": 1717238540.28531, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;856;2024-06-01T12:42:30.285+02:00;0
;"{t_measurement"": 1717238550.2888887, ""t_report"": 1717238540.288889, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;857;2024-06-01T12:42:30.288+02:00;0
;"{t_measurement"": 1717238560.3009577, ""t_report"": 1717238550.3009608, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;858;2024-06-01T12:42:40.301+02:00;0
;"{t_measurement"": 1717238560.3047538, ""t_report"": 1717238550.304754, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;859;2024-06-01T12:42:40.304+02:00;0
;"{t_measurement"": 1717238570.3166606, ""t_report"": 1717238560.3166616, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;860;2024-06-01T12:42:50.316+02:00;0
